ID,Handle,Command,Display Name,Status,Updated At,Definition: Handle,Definition: Name,Top Row,Row #,Field,Value
88908365961,run-support-low-arch,MERGE,Run Support Low Arch,Active,2025-04-28 11:14:34 -0400,product_feature_groups,Product Feature Groups,,279,product_feature_4,product_features.heel-cup-sculpted
88908365961,run-support-low-arch,MERGE,Run Support Low Arch,Active,2025-04-28 11:14:34 -0400,product_feature_groups,Product Feature Groups,,280,product_features_list,
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,true,281,name,AP Memory Foam Support
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,282,main_image,pdp-insole-ap-memory-foam.webp
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,283,eyebrow,Performance Tech
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,284,headline,Engineered For Pressure- Relieving Support
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,285,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,286,product_feature_1,product_features.memory-foam-layer
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,287,product_feature_2,product_features.stabilizer-cap
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,288,product_feature_3,product_features.moisture-wick
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,289,product_feature_4,product_features.heel-cup-all-purpose
88908333193,ap-memory-foam-support,MERGE,AP Memory Foam Support,Active,2024-09-27 14:02:45 -0400,product_feature_groups,Product Feature Groups,,290,product_features_list,
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,true,291,name,Run Support Medium Arch
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,292,main_image,pdp-insole-run-support-medium-arch-new.webp
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,293,eyebrow,Performance Tech
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,294,headline,Engineered For Running
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,295,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support so you can train stronger and recover quicker""}]}]}"
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,296,product_feature_1,product_features.dual-layer-rebounding-foam
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,297,product_feature_2,product_features.evolyte
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,298,product_feature_3,product_features.moisture-wick-recycled
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,299,product_feature_4,product_features.heel-cup-all-purpose
88908431497,run-support-medium-arch,MERGE,Run Support Medium Arch,Active,2025-04-28 11:32:03 -0400,product_feature_groups,Product Feature Groups,,300,product_features_list,
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,true,301,name,Hike Cushion
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,302,main_image,pdp-insole-hike-cushion.webp
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,303,eyebrow,Performance Tech
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,304,headline,Engineered For Hiking
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,305,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue so you can adventure farther.""}]}]}"
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,306,product_feature_1,product_features.dual-comfort-foam-layer
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,307,product_feature_2,product_features.adaptive-comfort-technology
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,308,product_feature_3,product_features.energizing-heel-cushion
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,309,product_feature_4,product_features.moisture-wick
88908398729,hike-cushion,MERGE,Hike Cushion,Active,2024-10-30 15:07:30 -0400,product_feature_groups,Product Feature Groups,,310,product_features_list,
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,true,311,name,Work Cushion Slim Fit
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,312,main_image,pdp-insole-work-slim-fit-cusion.webp
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,313,eyebrow,Performance Tech
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,314,headline,Engineered For Work
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,315,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue and can help relieve pain in your knees and back, not just your feet""}]}]}"
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,316,product_feature_1,product_features.tapered-forefoot
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,317,product_feature_2,product_features.dual-layer-foam-work-slim-fit
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,318,product_feature_3,product_features.adaptive-comfort-technology-work
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,319,product_feature_4,product_features.moisture-wick-work
88908497033,work-cushion-slim-fit,MERGE,Work Cushion Slim Fit,Active,2025-03-11 08:07:01 -0400,product_feature_groups,Product Feature Groups,,320,product_features_list,
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,true,321,name,Hike Support
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,322,main_image,pdp-insole-hike-support-new.webp
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,323,eyebrow,Performance Tech
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,324,headline,Engineered For Hiking
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,325,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue so you can adventure farther.""}]}]}"
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,326,product_feature_1,product_features.dual-layer-rebounding-foam-hike
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,327,product_feature_2,product_features.evolyte-hike
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,328,product_feature_3,product_features.moisture-wick
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,329,product_feature_4,product_features.deep-heel-cup-hike
88908464265,hike-support,MERGE,Hike Support,Active,2025-04-28 11:39:58 -0400,product_feature_groups,Product Feature Groups,,330,product_features_list,
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,true,331,name,Work Cushion
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,332,main_image,pdp-insole-work-cushion.webp
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,333,eyebrow,Performance Tech
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,334,headline,Engineered For Work
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,335,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue and can help relieve pain in your knees and back, not just your feet""}]}]}"
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,336,product_feature_1,product_features.tapered-forefoot
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,337,product_feature_2,product_features.dual-layer-foam
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,338,product_feature_3,product_features.adaptive-comfort-technology-work
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,339,product_feature_4,product_features.moisture-wick-work
88908529801,work-cushion,MERGE,Work Cushion,Active,2025-03-11 08:07:23 -0400,product_feature_groups,Product Feature Groups,,340,product_features_list,
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,true,341,name,Run Cushion Medium Arch
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,342,main_image,pdp-insole-run-cushion-med-arch.webp
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,343,eyebrow,Performance Tech
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,344,headline,Engineered For Running
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,345,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support so you can train stronger and recover quicker""}]}]}"
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,346,product_feature_1,product_features.dual-comfort-foam-layer
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,347,product_feature_2,product_features.adaptive-comfort-technology-run
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,348,product_feature_3,product_features.energizing-heel-cushion-run
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,349,product_feature_4,product_features.moisture-wick
88908595337,run-cushion-medium-arch,MERGE,Run Cushion Medium Arch,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,350,product_features_list,
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,true,351,name,Casual Women's Easyfit®
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,352,main_image,pdp-casual-womens-easy-fit.webp
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,353,eyebrow,Performance Tech
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,354,headline,Engineered For Premium Comfort
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,355,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,356,product_feature_1,product_features.instant-drop-in-comfort
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,357,product_feature_2,product_features.slip-resist-dress
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,358,product_feature_3,product_features.moisture-wick-dress-1
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,359,product_feature_4,product_features.womens-specific-patented-orthotic-design
88908693641,casual-womens-easyfit,MERGE,Casual Women's Easyfit®,Active,2024-09-27 14:02:49 -0400,product_feature_groups,Product Feature Groups,,360,product_features_list,
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,true,361,name,AP Cushion
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,362,main_image,pdp-insole-ap-cushion.webp
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,363,eyebrow,Performance Tech
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,364,headline,Engineered For Active Use
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,365,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,366,product_feature_1,product_features.comfort-foam
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,367,product_feature_2,product_features.ventilated-forefoot
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,368,product_feature_3,product_features.deep-heel-cup-run
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,369,product_feature_4,product_features.flexible-heel-cradle
88908562569,ap-cushion,MERGE,AP Cushion,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,370,product_features_list,
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,true,371,name,Hike Women's Support
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,372,main_image,pdp-insole-hike-womens-support-new.webp
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,373,eyebrow,Performance Tech
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,374,headline,Engineered For Hiking
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,375,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles deliver biomechanically shaped support that fights fatigue so you can adventure further""}]}]}"
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,376,product_feature_1,product_features.dual-comfort-foam-layer-hike
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,377,product_feature_2,product_features.evolyte-hike
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,378,product_feature_3,product_features.moisture-wick
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,379,product_feature_4,product_features.heel-cup-womens-specific-hike
88908628105,hike-womens-support,MERGE,Hike Women's Support,Active,2025-04-28 11:41:25 -0400,product_feature_groups,Product Feature Groups,,380,product_features_list,
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,true,381,name,AP Wide Fit Support
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,382,main_image,pdp-insole-ap-wode-fit.webp
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,383,eyebrow,Performance Tech
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,384,headline,Engineered For Long-Lasting Support
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,385,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles are clinically proven to decrease fatigue, reduce injury, and improve comfort""}]}]}"
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,386,product_feature_1,product_features.high-density-foam
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,387,product_feature_2,product_features.stabilizer-cap-wide-fit-support
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,388,product_feature_3,product_features.moisture-wick
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,389,product_feature_4,product_features.heel-cup-wide
88908660873,ap-wide-fit-support,MERGE,AP Wide Fit Support,Active,2024-09-27 14:02:48 -0400,product_feature_groups,Product Feature Groups,,390,product_features_list,
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,true,391,name,Hockey Cushion
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,392,main_image,pdp-insole-hockey-cushion.webp
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,393,eyebrow,Performance Tech
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,394,headline,Engineered For Hockey
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,395,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet Hockey insoles optimize the fit of your skates for quick starts, tight turns and seamless energy transfer to the ice""}]}]}"
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,396,product_feature_1,product_features.dual-comfort-foam-layer-hockey
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,397,product_feature_2,product_features.flexible-heel-cradle
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,398,product_feature_3,product_features.moisturewick-hockey
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,399,product_feature_4,product_features.thin-heel-to-toe-profile
88908726409,hockey-cushion,MERGE,Hockey Cushion,Active,2024-10-30 16:36:21 -0400,product_feature_groups,Product Feature Groups,,400,product_features_list,
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,true,401,name,Hockey Performance
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,402,main_image,pdp-insole-hockey-performance.webp
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,403,eyebrow,Performance Tech
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,404,headline,Engineered For Hockey
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,405,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet Hockey insoles optimize the fit of your skates for quick starts, tight turns and seamless energy transfer to the ice""}]}]}"
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,406,product_feature_1,product_features.premium-cushioning-with-venting-system
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,407,product_feature_2,product_features.evolyte-with-flybridge-design
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,408,product_feature_3,product_features.moisturewick-hockey
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,409,product_feature_4,product_features.thin-heel-to-toe-profile
88908759177,hockey-performance,MERGE,Hockey Performance,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,410,product_features_list,
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,true,411,name,Winter Support
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,412,main_image,pdp-insole-winter-support.webp
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,413,eyebrow,Performance Tech
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,414,headline,Engineered For Winter Sports
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,415,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles optimize the fit of your boots, reducing fatigue and delivering greater stability to the slopes""}]}]}"
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,416,product_feature_1,product_features.dual-comfort-foam-layer-winter
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,417,product_feature_2,product_features.evolyte-winter
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,418,product_feature_3,product_features.moisture-wick-winter
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,419,product_feature_4,product_features.deep-heel-cup-winter
88908791945,winter-support,MERGE,Winter Support,Active,2024-09-27 14:02:50 -0400,product_feature_groups,Product Feature Groups,,420,product_features_list,
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,true,421,name,Winter Thin Support
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,422,main_image,pdp-insole-winter-thin_e186e0e2-3c68-441d-89e8-793c5e6e842a.webp
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,423,eyebrow,Performance Tech
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,424,headline,Engineered For Winter Sports
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,425,description,"{""type"":""root"",""children"":[{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Superfeet insoles optimize the fit of your boots, reducing fatigue and delivering greater stability to the slopes""}]}]}"
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,426,product_feature_1,product_features.thin-high-density-foam-layer
88908857481,winter-thin-support,MERGE,Winter Thin Support,Active,2024-10-29 14:00:18 -0400,product_feature_groups,Product Feature Groups,,427,product_feature_2,product_features.evolyte-winter
